ID,Lat,Lon,Col,Row,Date,O3_ppb,PM25_Primary_ugm3,PM25_Secondary_ugm3
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-21 22:00:00,14.9882612228394,2.34682059288025,2.34682059288025
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-21 23:00:00,22.1546859741211,1.49556612968445,1.49556612968445
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 00:00:00,28.5984325408936,0.779828906059265,0.779828906059265
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 01:00:00,30.932243347168,0.313173919916153,0.313173919916153
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 02:00:00,32.5486679077148,0.188435509800911,0.188435509800911
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 03:00:00,34.0072288513184,0.315438091754913,0.315438091754913
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 04:00:00,34.9589691162109,0.351264804601669,0.351264804601669
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 05:00:00,35.4729499816895,0.382899165153503,0.382899165153503
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 06:00:00,35.1564521789551,0.54009085893631,0.54009085893631
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 07:00:00,33.5384635925293,0.888862729072571,0.888862729072571
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 08:00:00,34.0685501098633,1.04481983184814,1.04481983184814
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 09:00:00,35.4156150817871,1.13842415809631,1.13842415809631
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 10:00:00,35.5595779418945,1.25531077384949,1.25531077384949
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 11:00:00,34.4828910827637,1.49060785770416,1.49060785770416
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 12:00:00,32.8444290161133,1.79790008068085,1.79790008068085
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 13:00:00,31.7175617218018,1.94222629070282,1.94222629070282
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 14:00:00,31.4280834197998,2.11192178726196,2.11192178726196
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 15:00:00,31.835599899292,2.3685040473938,2.3685040473938
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 16:00:00,32.280216217041,2.6448974609375,2.6448974609375
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 17:00:00,31.7191333770752,2.93494439125061,2.93494439125061
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 18:00:00,30.9192943572998,3.08325982093811,3.08325982093811
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 19:00:00,29.8681259155273,3.16212606430054,3.16212606430054
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 20:00:00,28.474889755249,3.24926424026489,3.24926424026489
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 21:00:00,26.8565235137939,3.50104308128357,3.50104308128357
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 22:00:00,23.0084381103516,4.60085582733154,4.60085582733154
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-22 23:00:00,18.6244258880615,6.86401271820068,6.86401271820068
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 00:00:00,18.1121978759766,7.42565965652466,7.42565965652466
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 01:00:00,21.2649822235107,5.48954677581787,5.48954677581787
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 02:00:00,21.3251514434814,5.10615062713623,5.10615062713623
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 03:00:00,20.7009773254395,5.16904067993164,5.16904067993164
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 04:00:00,19.9882278442383,5.34912300109863,5.34912300109863
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 05:00:00,19.1655864715576,5.88074922561646,5.88074922561646
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 06:00:00,18.1100330352783,7.28538942337036,7.28538942337036
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 07:00:00,16.711462020874,9.41484546661377,9.41484546661377
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 08:00:00,14.867600440979,11.825587272644,11.825587272644
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 09:00:00,13.0767688751221,13.9314117431641,13.9314117431641
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 10:00:00,11.7080783843994,15.0577659606934,15.0577659606934
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 11:00:00,9.51516723632812,17.0696411132812,17.0696411132812
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 12:00:00,6.62076425552368,20.1469478607178,20.1469478607178
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 13:00:00,11.2375974655151,18.8327045440674,18.8327045440674
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-23 14:00:00,20.4460315704346,11.8056907653809,11.8056907653809
